REGION,SUBREGION,COUNTRY,DS,ORGCD,Total Sum of Count
Asia,Central Asia,Uzbekistan,Tashkent,UNHCR,1
Asia,Central Asia,Uzbekistan,Tashkent,UNICEF,44
Asia,Central Asia,Uzbekistan,Tashkent,WHO,23
Asia,Eastern Asia,China,Beijing,FAO,11
Asia,Eastern Asia,China,Beijing,ICAO,4
Asia,Eastern Asia,China,Beijing,IFAD,12
Asia,Eastern Asia,China,Beijing,ILO,20
Asia,Eastern Asia,China,Beijing,IOM,3
Asia,Eastern Asia,China,Beijing,UN,31
Asia,Eastern Asia,China,Beijing,UN WOMEN,5
Asia,Eastern Asia,China,Beijing,UNAIDS,6
Asia,Eastern Asia,China,Beijing,UNDP,20
Asia,Eastern Asia,China,Beijing,UNESCO,15
Asia,Eastern Asia,China,Beijing,UNFPA,14
Asia,Eastern Asia,China,Beijing,UNHCR,21
Asia,Eastern Asia,China,Beijing,UNICEF,108
Asia,Eastern Asia,China,Beijing,UNIDO,7
Asia,Eastern Asia,China,Beijing,WFP,18
Asia,Eastern Asia,China,Beijing,WHO,32
Asia,Eastern Asia,China,Beijing,WIPO,5
Asia,Eastern Asia,China,Guangzhou,WFP,1
Asia,Eastern Asia,China,Hong Kong,IOM,4
Asia,Eastern Asia,China,Hong Kong,UNHCR,9
Asia,Eastern Asia,China,Macao (China),UNU,4
Asia,Eastern Asia,Japan,Fukuoka,UN,9
Asia,Eastern Asia,Japan,Fukushima,IAEA,1
Asia,Eastern Asia,Japan,Kobe,UN,5
Asia,Eastern Asia,Japan,Kobe,WHO,11
Asia,Eastern Asia,Japan,Nagoya,UN,4
Asia,Eastern Asia,Japan,Nara,UNWTO,1
Asia,Eastern Asia,Japan,Osaka,UN,5
Asia,Eastern Asia,Japan,Tokyo,IAEA,23
Asia,Eastern Asia,Japan,Tokyo,ILO,5
Asia,Eastern Asia,Japan,Tokyo,IOM,8
Asia,Eastern Asia,Japan,Tokyo,UN,18
Asia,Eastern Asia,Japan,Tokyo,UN WOMEN,1
Asia,Eastern Asia,Japan,Tokyo,UNDP,12
Asia,Eastern Asia,Japan,Tokyo,UNFPA,2
Asia,Eastern Asia,Japan,Tokyo,UNHCR,25
Asia,Eastern Asia,Japan,Tokyo,UNICEF,9
Asia,Eastern Asia,Japan,Tokyo,UNIDO,5
Asia,Eastern Asia,Japan,Tokyo,UNOPS,1
Asia,Eastern Asia,Japan,Tokyo,UNU,30
Asia,Eastern Asia,Japan,Tokyo,WFP,9
Asia,Eastern Asia,Japan,Tokyo,WIPO,5
Asia,Eastern Asia,Japan,Toyama,UN,2
Asia,Eastern Asia,Japan,Yokoyama,FAO,3
Asia,Eastern Asia,Japan,Yokoyama,IFAD,1
Asia,Eastern Asia,Mongolia,Ulan Bator,FAO,3
Asia,Eastern Asia,Mongolia,Ulan Bator,ILO,3
Asia,Eastern Asia,Mongolia,Ulan Bator,IOM,17
Asia,Eastern Asia,Mongolia,Ulan Bator,UN,9
Asia,Eastern Asia,Mongolia,Ulan Bator,UNDP,18
Asia,Eastern Asia,Mongolia,Ulan Bator,UNFPA,19
Asia,Eastern Asia,Mongolia,Ulan Bator,UNICEF,31
Asia,Eastern Asia,Mongolia,Ulan Bator,UNOPS,1
Asia,Eastern Asia,Mongolia,Ulan Bator,WHO,17
Asia,Eastern Asia,North Korea,Pyongyang,FAO,1
Asia,Eastern Asia,North Korea,Pyongyang,UN,3
Asia,Eastern Asia,North Korea,Pyongyang,UNDP,5
Asia,Eastern Asia,North Korea,Pyongyang,UNFPA,3
Asia,Eastern Asia,North Korea,Pyongyang,WFP,4
Asia,Eastern Asia,North Korea,Pyongyang,WHO,3
Asia,Eastern Asia,South Korea,Daejon,UN,1
Asia,Eastern Asia,South Korea,Inchon,UN,40
Asia,Eastern Asia,South Korea,Seoul,FAO,3
Asia,Eastern Asia,South Korea,Seoul,IOM,5
Asia,Eastern Asia,South Korea,Seoul,UN,9
Asia,Eastern Asia,South Korea,Seoul,UNDP,6
Asia,Eastern Asia,South Korea,Seoul,UNFPA,1
Asia,Eastern Asia,South Korea,Seoul,UNHCR,29
Asia,Eastern Asia,South Korea,Seoul,UNICEF,4
Asia,Eastern Asia,South Korea,Seoul,WFP,5
Asia,Eastern Asia,South Korea,Seoul,WHO,4
Asia,South-eastern Asia,Cambodia,Battambang,ILO,1
Asia,South-eastern Asia,Cambodia,Kratie,UNICEF,10
Asia,South-eastern Asia,Cambodia,Phnom Penh,FAO,16
Asia,South-eastern Asia,Cambodia,Phnom Penh,IFAD,1
Asia,South-eastern Asia,Cambodia,Phnom Penh,ILO,67
Asia,South-eastern Asia,Cambodia,Phnom Penh,IOM,29
Asia,South-eastern Asia,Cambodia,Phnom Penh,UN,87
Asia,South-eastern Asia,Cambodia,Phnom Penh,UNAIDS,4
Asia,South-eastern Asia,Cambodia,Phnom Penh,UNDP,52
Asia,South-eastern Asia,Cambodia,Phnom Penh,UNESCO,17
Asia,South-eastern Asia,Cambodia,Phnom Penh,UNFPA,18
Asia,South-eastern Asia,Cambodia,Phnom Penh,UNICEF,87
Asia,South-eastern Asia,Cambodia,Phnom Penh,UNIDO,2
Asia,South-eastern Asia,Cambodia,Phnom Penh,UNOPS,3
Asia,South-eastern Asia,Cambodia,Phnom Penh,WFP,46
Asia,South-eastern Asia,Cambodia,Phnom Penh,WHO,44
Asia,South-eastern Asia,Cambodia,Siem Reap,ILO,3
Asia,South-eastern Asia,Cambodia,Siem Reap,UNICEF,6
Asia,South-eastern Asia,Cambodia,Siem Reap,WFP,12
Asia,South-eastern Asia,Indonesia,Ambon,UNICEF,2
Asia,South-eastern Asia,Indonesia,Banda Aceh,UN,1
Asia,South-eastern Asia,Indonesia,Banda Aceh,UNICEF,7
Asia,South-eastern Asia,Indonesia,Batam,IOM,3
Asia,South-eastern Asia,Indonesia,Denpasar,UN,1
Asia,South-eastern Asia,Indonesia,Jakarta,FAO,8
Asia,South-eastern Asia,Indonesia,Jakarta,IFAD,6
Asia,South-eastern Asia,Indonesia,Jakarta,ILO,48
Asia,South-eastern Asia,Indonesia,Jakarta,IOM,68
Asia,South-eastern Asia,Indonesia,Jakarta,ITU,3
Asia,South-eastern Asia,Indonesia,Jakarta,UN,21
Asia,South-eastern Asia,Indonesia,Jakarta,UN WOMEN,13
Asia,South-eastern Asia,Indonesia,Jakarta,UNAIDS,7
Asia,South-eastern Asia,Indonesia,Jakarta,UNDP,30
Asia,South-eastern Asia,Indonesia,Jakarta,UNESCO,17
Asia,South-eastern Asia,Indonesia,Jakarta,UNFPA,27
Asia,South-eastern Asia,Indonesia,Jakarta,UNHCR,28
Asia,South-eastern Asia,Indonesia,Jakarta,UNICEF,126
Asia,South-eastern Asia,Indonesia,Jakarta,UNIDO,4
Asia,South-eastern Asia,Indonesia,Jakarta,WFP,9
Asia,South-eastern Asia,Indonesia,Jakarta,WHO,59
Asia,South-eastern Asia,Indonesia,Jayapura,UN,1
Asia,South-eastern Asia,Indonesia,Jayapura,UNICEF,14
Asia,South-eastern Asia,Indonesia,Kupang,IOM,7
Asia,South-eastern Asia,Indonesia,Kupang,UN,1
Asia,South-eastern Asia,Indonesia,Kupang,UNICEF,8
Asia,South-eastern Asia,Indonesia,Makassar,IOM,28
Asia,South-eastern Asia,Indonesia,Makassar,UN,2
Asia,South-eastern Asia,Indonesia,Makassar,UNHCR,1
Asia,South-eastern Asia,Indonesia,Makassar,UNICEF,9
Asia,South-eastern Asia,Indonesia,Manado,ILO,1
Asia,South-eastern Asia,Indonesia,Manokwari,UNICEF,2
Asia,South-eastern Asia,Indonesia,Medan,IOM,29
Asia,South-eastern Asia,Indonesia,Medan,UN,2
Asia,South-eastern Asia,Indonesia,Medan,UNHCR,1
Asia,South-eastern Asia,Indonesia,Pekanbaru,IOM,10
Asia,South-eastern Asia,Indonesia,Pekanbaru,UN,1
Asia,South-eastern Asia,Indonesia,Semarang,IOM,4
Asia,South-eastern Asia,Indonesia,Surabaya,IOM,7
Asia,South-eastern Asia,Indonesia,Surabaya,UNICEF,8
Asia,South-eastern Asia,Indonesia,Tangerang,IOM,25
Asia,South-eastern Asia,Indonesia,Tanjung Pinang,IOM,11
Asia,South-eastern Asia,Laos,Luang Prabang,ILO,1
Asia,South-eastern Asia,Laos,Other,WFP,3
Asia,South-eastern Asia,Laos,Oudomxay,WFP,7
Asia,South-eastern Asia,Laos,Phongsali,WFP,2
Asia,South-eastern Asia,Laos,Sam Neua,WFP,2
Asia,South-eastern Asia,Laos,Vientiane,FAO,6
Asia,South-eastern Asia,Laos,Vientiane,ILO,13
Asia,South-eastern Asia,Laos,Vientiane,IOM,2
Asia,South-eastern Asia,Laos,Vientiane,UN,14
Asia,South-eastern Asia,Laos,Vientiane,UNAIDS,1
Asia,South-eastern Asia,Laos,Vientiane,UNDP,37
Asia,South-eastern Asia,Laos,Vientiane,UNFPA,23
Asia,South-eastern Asia,Laos,Vientiane,UNICEF,68
Asia,South-eastern Asia,Laos,Vientiane,UNIDO,1
Asia,South-eastern Asia,Laos,Vientiane,WFP,40
Asia,South-eastern Asia,Laos,Vientiane,WHO,49
Asia,South-eastern Asia,Malaysia,Kuala Lumpur,ILO,12
Asia,South-eastern Asia,Malaysia,Kuala Lumpur,IOM,5
Asia,South-eastern Asia,Malaysia,Kuala Lumpur,UN,15
Asia,South-eastern Asia,Malaysia,Kuala Lumpur,UNDP,332
Asia,South-eastern Asia,Malaysia,Kuala Lumpur,UNFPA,5
Asia,South-eastern Asia,Malaysia,Kuala Lumpur,UNHCR,102
Asia,South-eastern Asia,Malaysia,Kuala Lumpur,UNICEF,59
Asia,South-eastern Asia,Malaysia,Kuala Lumpur,UNU,21
Asia,South-eastern Asia,Malaysia,Kuala Lumpur,WFP,13
Asia,South-eastern Asia,Malaysia,Kuala Lumpur,WHO,266
Asia,South-eastern Asia,Myanmar,Bhamo,UNHCR,5
Asia,South-eastern Asia,Myanmar,Hakha,UNICEF,6
Asia,South-eastern Asia,Myanmar,Hakha,WFP,6
Asia,South-eastern Asia,Myanmar,Hpa-An,UNFPA,3
Asia,South-eastern Asia,Myanmar,Hpa-An,UNHCR,7
Asia,South-eastern Asia,Myanmar,Hpa-An,UNICEF,10
Asia,South-eastern Asia,Myanmar,Hpa-An,WFP,6
Asia,South-eastern Asia,Myanmar,Lashio,UN,1
Asia,South-eastern Asia,Myanmar,Lashio,UNFPA,1
Asia,South-eastern Asia,Myanmar,Lashio,UNICEF,7
Asia,South-eastern Asia,Myanmar,Lashio,WFP,18
Asia,South-eastern Asia,Myanmar,Laukkai,WFP,1
Asia,South-eastern Asia,Myanmar,Loikaw,UNHCR,2
Asia,South-eastern Asia,Myanmar,Mandalay,UNICEF,1
Asia,South-eastern Asia,Myanmar,Maungdaw,UNFPA,1
Asia,South-eastern Asia,Myanmar,Maungdaw,UNHCR,21
Asia,South-eastern Asia,Myanmar,Maungdaw,UNICEF,8
Asia,South-eastern Asia,Myanmar,Maungdaw,WFP,46
Asia,South-eastern Asia,Myanmar,Mawlamyine,IOM,2
Asia,South-eastern Asia,Myanmar,Mawlamyine,UN WOMEN,1
Asia,South-eastern Asia,Myanmar,Mawlamyine,UNDP,2
Asia,South-eastern Asia,Myanmar,Mawlamyine,WFP,1
Asia,South-eastern Asia,Myanmar,Myitkyina,UN,8
Asia,South-eastern Asia,Myanmar,Myitkyina,UNDP,1
Asia,South-eastern Asia,Myanmar,Myitkyina,UNFPA,4
Asia,South-eastern Asia,Myanmar,Myitkyina,UNHCR,12
Asia,South-eastern Asia,Myanmar,Myitkyina,UNICEF,9
Asia,South-eastern Asia,Myanmar,Myitkyina,WFP,18
Asia,South-eastern Asia,Myanmar,Nay Pyi Taw,FAO,4
Asia,South-eastern Asia,Myanmar,Nay Pyi Taw,ILO,4
Asia,South-eastern Asia,Myanmar,Nay Pyi Taw,UN,4
Asia,South-eastern Asia,Myanmar,Nay Pyi Taw,UN WOMEN,5
Asia,South-eastern Asia,Myanmar,Nay Pyi Taw,UNDP,4
Asia,South-eastern Asia,Myanmar,Nay Pyi Taw,UNFPA,14
Asia,South-eastern Asia,Myanmar,Nay Pyi Taw,UNHCR,1
Asia,South-eastern Asia,Myanmar,Nay Pyi Taw,UNICEF,45
Asia,South-eastern Asia,Myanmar,Nay Pyi Taw,WFP,35
Asia,South-eastern Asia,Myanmar,Nay Pyi Taw,WHO,15
Asia,South-eastern Asia,Myanmar,Pakokku,WFP,18
Asia,South-eastern Asia,Myanmar,Panghsang,WFP,7
Asia,South-eastern Asia,Myanmar,Sittwe,UN,13
Asia,South-eastern Asia,Myanmar,Sittwe,UN WOMEN,3
Asia,South-eastern Asia,Myanmar,Sittwe,UNDP,2
Asia,South-eastern Asia,Myanmar,Sittwe,UNFPA,6
Asia,South-eastern Asia,Myanmar,Sittwe,UNHCR,19
Asia,South-eastern Asia,Myanmar,Sittwe,UNICEF,17
Asia,South-eastern Asia,Myanmar,Sittwe,WFP,32
Asia,South-eastern Asia,Myanmar,Taunggyi,ILO,1
Asia,South-eastern Asia,Myanmar,Taunggyi,UNDP,1
Asia,South-eastern Asia,Myanmar,Taunggyi,UNICEF,8
Asia,South-eastern Asia,Myanmar,Taunggyi,WFP,1
Asia,South-eastern Asia,Myanmar,Yangon,FAO,3
Asia,South-eastern Asia,Myanmar,Yangon,ILO,53
Asia,South-eastern Asia,Myanmar,Yangon,IOM,15
Asia,South-eastern Asia,Myanmar,Yangon,UN,56
Asia,South-eastern Asia,Myanmar,Yangon,UN WOMEN,11
Asia,South-eastern Asia,Myanmar,Yangon,UNAIDS,11
Asia,South-eastern Asia,Myanmar,Yangon,UNDP,47
Asia,South-eastern Asia,Myanmar,Yangon,UNFPA,36
Asia,South-eastern Asia,Myanmar,Yangon,UNHCR,30
Asia,South-eastern Asia,Myanmar,Yangon,UNICEF,101
Asia,South-eastern Asia,Myanmar,Yangon,UNOPS,15
Asia,South-eastern Asia,Myanmar,Yangon,WFP,47
Asia,South-eastern Asia,Myanmar,Yangon,WHO,47
Asia,South-eastern Asia,Philippines,Cotabato,ILO,11
Asia,South-eastern Asia,Philippines,Cotabato,UN,4
Asia,South-eastern Asia,Philippines,Cotabato,UNFPA,4
Asia,South-eastern Asia,Philippines,Cotabato,UNICEF,15
Asia,South-eastern Asia,Philippines,Cotabato City,IOM,16
Asia,South-eastern Asia,Philippines,Cotabato City,UN,3
Asia,South-eastern Asia,Philippines,Cotabato City,UNHCR,11
Asia,South-eastern Asia,Philippines,Iloilo,ILO,1
Asia,South-eastern Asia,Philippines,Iloilo City,ILO,2
Asia,South-eastern Asia,Philippines,Kidapawan City,IOM,1
Asia,South-eastern Asia,Philippines,Legaspi City,IOM,2
Asia,South-eastern Asia,Philippines,Manila,FAO,9
Asia,South-eastern Asia,Philippines,Manila,IFAD,3
Asia,South-eastern Asia,Philippines,Manila,ILO,34
Asia,South-eastern Asia,Philippines,Manila,IMO,1
Asia,South-eastern Asia,Philippines,Manila,IOM,453
Asia,South-eastern Asia,Philippines,Manila,UN,31
Asia,South-eastern Asia,Philippines,Manila,UNAIDS,5
Asia,South-eastern Asia,Philippines,Manila,UNDP,38
Asia,South-eastern Asia,Philippines,Manila,UNFPA,26
Asia,South-eastern Asia,Philippines,Manila,UNHCR,14
Asia,South-eastern Asia,Philippines,Manila,UNICEF,92
Asia,South-eastern Asia,Philippines,Manila,UNIDO,3
Asia,South-eastern Asia,Philippines,Manila,WFP,11
Asia,South-eastern Asia,Philippines,Manila,WHO,304
Asia,South-eastern Asia,Philippines,Marawi,IOM,14
Asia,South-eastern Asia,Philippines,Zamboanga,IOM,10
Asia,South-eastern Asia,Singapore,Singapore,UN,1
Asia,South-eastern Asia,Singapore,Singapore,UNDP,4
Asia,South-eastern Asia,Singapore,Singapore,WIPO,4
Asia,South-eastern Asia,Singapore,Singapore,WMO,6
Asia,South-eastern Asia,Thailand,Bangkok,FAO,120
Asia,South-eastern Asia,Thailand,Bangkok,ICAO,30
Asia,South-eastern Asia,Thailand,Bangkok,ILO,141
Asia,South-eastern Asia,Thailand,Bangkok,IOM,96
Asia,South-eastern Asia,Thailand,Bangkok,ITU,9
Asia,South-eastern Asia,Thailand,Bangkok,UN,749
Asia,South-eastern Asia,Thailand,Bangkok,UN WOMEN,38
Asia,South-eastern Asia,Thailand,Bangkok,UNAIDS,25
Asia,South-eastern Asia,Thailand,Bangkok,UNDP,170
Asia,South-eastern Asia,Thailand,Bangkok,UNESCO,35
Asia,South-eastern Asia,Thailand,Bangkok,UNFPA,54
Asia,South-eastern Asia,Thailand,Bangkok,UNHCR,138
Asia,South-eastern Asia,Thailand,Bangkok,UNICEF,171
Asia,South-eastern Asia,Thailand,Bangkok,UNIDO,5
Asia,South-eastern Asia,Thailand,Bangkok,UNITAR,1
Asia,South-eastern Asia,Thailand,Bangkok,UNOPS,20
Asia,South-eastern Asia,Thailand,Bangkok,UPU,1
Asia,South-eastern Asia,Thailand,Bangkok,WFP,85
Asia,South-eastern Asia,Thailand,Bangkok,WHO,25
Asia,South-eastern Asia,Thailand,Mae Hong Son,IOM,6
Asia,South-eastern Asia,Thailand,Mae Hong Son,UNHCR,13
Asia,South-eastern Asia,Thailand,Mae Sariang,IOM,4
Asia,South-eastern Asia,Thailand,Mae Sot,IOM,32
Asia,South-eastern Asia,Thailand,Mae Sot,UNHCR,17
Asia,South-eastern Asia,Timor-Leste,Aileu,ILO,1
Asia,South-eastern Asia,Timor-Leste,Ainaro,ILO,1
Asia,South-eastern Asia,Timor-Leste,Baucau,ILO,12
Asia,South-eastern Asia,Timor-Leste,Bobonaro,ILO,1
Asia,South-eastern Asia,Timor-Leste,Dili,FAO,3
Asia,South-eastern Asia,Timor-Leste,Dili,ILO,35
Asia,South-eastern Asia,Timor-Leste,Dili,IOM,9
Asia,South-eastern Asia,Timor-Leste,Dili,UN,17
Asia,South-eastern Asia,Timor-Leste,Dili,UN WOMEN,11
Asia,South-eastern Asia,Timor-Leste,Dili,UNDP,34
Asia,South-eastern Asia,Timor-Leste,Dili,UNFPA,18
Asia,South-eastern Asia,Timor-Leste,Dili,UNICEF,51
Asia,South-eastern Asia,Timor-Leste,Dili,WFP,17
Asia,South-eastern Asia,Timor-Leste,Dili,WHO,25
Asia,South-eastern Asia,Timor-Leste,Ermera,ILO,1
Asia,South-eastern Asia,Timor-Leste,Liquica,ILO,1
Asia,South-eastern Asia,Timor-Leste,Los Palos,ILO,1
Asia,South-eastern Asia,Timor-Leste,Maliana,ILO,1
Asia,South-eastern Asia,Timor-Leste,Manatuto,ILO,1
Asia,South-eastern Asia,Timor-Leste,Same,ILO,2
Asia,South-eastern Asia,Timor-Leste,Viqueque,ILO,1
Asia,South-eastern Asia,Vietnam,Hanoi,FAO,8
Asia,South-eastern Asia,Vietnam,Hanoi,IFAD,9
Asia,South-eastern Asia,Vietnam,Hanoi,ILO,66
Asia,South-eastern Asia,Vietnam,Hanoi,IOM,34
Asia,South-eastern Asia,Vietnam,Hanoi,UN,11
Asia,South-eastern Asia,Vietnam,Hanoi,UN WOMEN,7
Asia,South-eastern Asia,Vietnam,Hanoi,UNAIDS,5
Asia,South-eastern Asia,Vietnam,Hanoi,UNDP,40
Asia,South-eastern Asia,Vietnam,Hanoi,UNESCO,8
Asia,South-eastern Asia,Vietnam,Hanoi,UNFPA,19
Asia,South-eastern Asia,Vietnam,Hanoi,UNICEF,46
Asia,South-eastern Asia,Vietnam,Hanoi,UNIDO,3
Asia,South-eastern Asia,Vietnam,Hanoi,WHO,40
Asia,South-eastern Asia,Vietnam,Ho Chi Minh Ville,FAO,2
Asia,South-eastern Asia,Vietnam,Ho Chi Minh Ville,ILO,34
Asia,South-eastern Asia,Vietnam,Ho Chi Minh Ville,IOM,45
Asia,South-eastern Asia,Vietnam,Ho Chi Minh Ville,UNICEF,5
Asia,Southern Asia,Afghanistan,Badghis,UNICEF,4
Asia,Southern Asia,Afghanistan,Bamyan,UN,35
Asia,Southern Asia,Afghanistan,Bamyan,UNHCR,8
Asia,Southern Asia,Afghanistan,Bamyan,UNICEF,9
Asia,Southern Asia,Afghanistan,Bamyan,WFP,1
Asia,Southern Asia,Afghanistan,Faizabad,UN,16
Asia,Southern Asia,Afghanistan,Faizabad,UNICEF,6
Asia,Southern Asia,Afghanistan,Faizabad,WFP,18
Asia,Southern Asia,Afghanistan,Faizabad,WHO,2
Asia,Southern Asia,Afghanistan,Faryab,UN,12
Asia,Southern Asia,Afghanistan,Gardez,UN,39
Asia,Southern Asia,Afghanistan,Gardez,UNHCR,1
Asia,Southern Asia,Afghanistan,Gardez,UNICEF,9
Asia,Southern Asia,Afghanistan,Gardez,WHO,1
Asia,Southern Asia,Afghanistan,Ghor,UNICEF,6
Asia,Southern Asia,Afghanistan,Herat,IOM,5
Asia,Southern Asia,Afghanistan,Herat,UN,42
Asia,Southern Asia,Afghanistan,Herat,UNDP,1
Asia,Southern Asia,Afghanistan,Herat,UNHCR,20
Asia,Southern Asia,Afghanistan,Herat,UNICEF,25
Asia,Southern Asia,Afghanistan,Herat,WFP,19
Asia,Southern Asia,Afghanistan,Herat,WHO,6
Asia,Southern Asia,Afghanistan,Jalalabad,UN,59
Asia,Southern Asia,Afghanistan,Jalalabad,UNHCR,33
Asia,Southern Asia,Afghanistan,Jalalabad,UNICEF,27
Asia,Southern Asia,Afghanistan,Jalalabad,WFP,19
Asia,Southern Asia,Afghanistan,Jalalabad,WHO,5
Asia,Southern Asia,Afghanistan,Kabul,FAO,21
Asia,Southern Asia,Afghanistan,Kabul,ILO,6
Asia,Southern Asia,Afghanistan,Kabul,IOM,36
Asia,Southern Asia,Afghanistan,Kabul,UN,739
Asia,Southern Asia,Afghanistan,Kabul,UN WOMEN,26
Asia,Southern Asia,Afghanistan,Kabul,UNDP,99
Asia,Southern Asia,Afghanistan,Kabul,UNESCO,17
Asia,Southern Asia,Afghanistan,Kabul,UNFPA,46
Asia,Southern Asia,Afghanistan,Kabul,UNHCR,99
Asia,Southern Asia,Afghanistan,Kabul,UNICEF,222
Asia,Southern Asia,Afghanistan,Kabul,UNIDO,1
Asia,Southern Asia,Afghanistan,Kabul,UNOPS,5
Asia,Southern Asia,Afghanistan,Kabul,WFP,134
